연번,주관대학명,학과(부),주관학과명,학년,교과목번호,분반,교과목명,교과목구분,학점,이론시간,실습시간,시간표,교수명,교양영역명,원어강의,팀티칭,원격강좌여부,수강제한인원,비고
3802,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,4학년,CB2001129,059,사물인터넷,전공선택,3,3,0,"월 09:00(75) 102-406, 수 09:00(75) 102-406",유영환,,,N,N,60,
3803,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,4학년,CB2001612,059,클라우드컴퓨팅,전공선택,3,3,0,"월 15:00(75) 102-306, 수 15:00(75) 102-306",김태운,,,N,N,60,
3804,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,4학년,CB2001613,059,블록체인,전공선택,3,3,0,"화 10:30(75) 102-307, 목 10:30(75) 102-307",권동현,,,N,N,60,
3805,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,4학년,CB2003048,059,인공지능보안,전공선택,3,3,0,"월 10:30(75) 102-405, 수 10:30(75) 102-405",최윤호,,,N,N,60,
3806,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,1학년,CA1501006,059,이산수학,전공기초,3,3,0,"화 09:00(75) 102-405, 목 09:00(75) 102-405",천정수,,,N,N,0,
3807,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,1학년,CA1501006,060,이산수학,전공기초,3,3,0,"화 13:30(75) 102-306, 목 13:30(75) 102-306",천정수,,,N,N,0,
3808,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,2학년,CA2001146,059,인공지능수학,전공필수,3,3,0,"월 15:00(75) 102-307, 수 15:00(75) 102-307",조준수,,,N,N,70,
3809,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,3학년,CA2001163,059,실감미디어프로그래밍,전공선택,3,3,0,"화 15:00(75) 102-309, 목 15:00(75) 102-309",이명호,,,N,N,50,
3810,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,4학년,CA2001174,059,자연어처리,전공선택,3,3,0,"월 16:30(75) 102-307, 수 16:30(75) 102-307",조준수,,,N,N,70,
3811,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,4학년,CA2001179,059,가상현실개론,전공선택,3,3,0,"화 13:30(75) 102-406, 목 13:30(75) 102-406",이명호,,,N,N,70,
3812,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,4학년,CA2001617,059,빅데이터분석설계및실험,전공선택,3,0,6,금 09:00-15:00 102-410,최동희,,,N,N,40,
3813,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,4학년,CA2001618,059,생성모델,전공선택,3,3,0,"화 09:00(75) 102-407, 목 09:00(75) 102-407",송길태/조준수/전상률/최동희,,,Y,N,50,
3814,정보의생명공학대학,정보컴퓨터공학부,인공지능전공,4학년,CA2001619,059,시각컴퓨팅,전공선택,3,3,0,"화 15:00(75) 102-306, 목 15:00(75) 102-306",박진선,,,N,N,70,
3815,정보의생명공학대학,정보컴퓨터공학부,디자인테크놀로지전공,1학년,DT2002724,101,인터넷과웹기초,전공필수,3,3,0,"화 13:30(75) 704-404, 목 09:00(75) 704-404",이다영,,,N,N,26,
3816,정보의생명공학대학,정보컴퓨터공학부,디자인테크놀로지전공,1학년,DT1501219,101,컴퓨터및프로그래밍입문,전공기초,4,4,0,금 14:00-18:00 704-515,이다영,,,N,N,26,
3817,부속기관,산학협력단,창업교육센터,전학년,SE1101044,001,창업입문,일반선택,3,3,0,금 09:00-12:00 506-101,홍종의,,,N,Y,300,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목,연구.프로젝트 또는 세미나수업,원격(비실시간)"
3818,부속기관,산학협력단,창업교육센터,전학년,SE1101045,001,기업가정신,일반선택,3,3,0,금 13:00-16:00 506-101,이억수,,,N,Y,300,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목,연구.프로젝트 또는 세미나수업,원격(비실시간)"
3819,부속기관,산학협력단,창업교육센터,전학년,SE1101110,001,AI기반창업마케팅,일반선택,3,3,0,수 14:00-17:00 506-102,홍종의,,,N,Y,35,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목,원격(혼합)"
3820,부속기관,산학협력단,창업교육센터,전학년,SE1200107,001,창업실무,일반선택,3,3,0,화 09:30-12:30 506-102,홍종의,,,N,N,50,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목"
3821,부속기관,산학협력단,창업교육센터,전학년,SE1200108,001,창업경영시뮬레이션,일반선택,3,3,0,화 14:00-17:00 506-102,홍종의,,,N,N,50,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목"
3822,부속기관,산학협력단,창업교육센터,전학년,SE1200408,001,기업가정신과창업,일반선택,3,3,0,목 14:00-17:00 506-101,이억수,,,N,N,200,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목"
3823,부속기관,산학협력단,창업교육센터,전학년,SE1200409,001,창업의이해,일반선택,3,3,0,목 09:30-12:30 506-101,홍종의,,,N,N,200,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목"
3824,부속기관,산학협력단,창업교육센터,전학년,SE1200522,001,플레이벤처,일반선택,2,0,4,수 09:30-13:30 506-101,이억수,,,N,N,50,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목"
3825,부속기관,산학협력단,창업교육센터,전학년,SE1200522,002,플레이벤처,일반선택,2,0,4,수 14:00-18:00 506-101,이억수,,,N,N,50,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목"
3826,부속기관,산학협력단,창업교육센터,전학년,ZF1200265,001,기업가정신과 창의적 사고,효원창의교양,2,2,0,토 09:00(100) 506-101,이억수,융합과 창의,,N,Y,270,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목,원격(비실시간)"
3827,부속기관,산학협력단,창업교육센터,전학년,ZF1200265,500,기업가정신과 창의적 사고,효원창의교양,2,2,0,토 11:00(100) 506-101,이억수,융합과 창의,,N,Y,30,"(핵심평가지표) 29. 창업교육 비율-창업강좌,창업과목,원격(비실시간)"
3828,부속기관,,현장실습지원센터,전학년,TS1101059,001,장기현장실습(I),일반선택,18,0,40,토 08:00-08:30(외부)실습기관,지상현,,,N,N,100,
3829,부속기관,,현장실습지원센터,전학년,TS1101060,001,장기현장실습(III),일반선택,9,0,40,토 08:30-09:00(외부)실습기관,지상현,,,N,N,100,
3830,부속기관,,현장실습지원센터,전학년,TS1101061,001,장기현장실습(II),일반선택,12,0,40,토 09:00-09:30(외부)실습기관,지상현,,,N,N,100,
3831,부속기관,,현장실습지원센터,전학년,TS1101062,001,국외장기현장실습(II),일반선택,12,0,40,토 09:30-10:00(외부)실습기관,지상현,,,N,N,100,
3832,부속기관,,현장실습지원센터,전학년,TS1101063,001,국외장기현장실습(I),일반선택,18,0,40,토 10:00-10:30(외부)실습기관,지상현,,,N,N,100,
3833,부속기관,,현장실습지원센터,전학년,TS1101064,001,단기현장실습기초(I),일반선택,6,0,40,토 10:30-11:00(외부)실습기관,지상현,,,N,N,100,
3834,부속기관,,현장실습지원센터,전학년,TS1101065,001,단기현장실습심화(I),일반선택,6,0,40,토 11:00-11:30(외부)실습기관,지상현,,,N,N,100,
3835,부속기관,,현장실습지원센터,전학년,TS1101066,001,단기현장실습심화(II),일반선택,3,0,40,토 11:30-12:00(외부)실습기관,지상현,,,N,N,100,
3836,부속기관,,현장실습지원센터,전학년,TS1101067,001,국외단기현장실습기초(I),일반선택,6,0,40,토 12:00-12:30(외부)실습기관,지상현,,,N,N,100,
3837,부속기관,,현장실습지원센터,전학년,TS1101068,001,국외단기현장실습기초(II),일반선택,3,0,40,토 12:30-13:00(외부)실습기관,지상현,,,N,N,100,
3838,부속기관,,현장실습지원센터,전학년,TS1101069,001,국외단기현장실습심화(I),일반선택,6,0,40,일 13:00-13:30(외부)실습기관,지상현,,,N,N,100,
3839,부속기관,,현장실습지원센터,전학년,TS1101070,001,국외단기현장실습심화(II),일반선택,3,0,40,일 13:30-14:00(외부)실습기관,지상현,,,N,N,100,
3840,부속기관,,현장실습지원센터,전학년,TS1101071,001,국외장기현장실습(III),일반선택,9,0,20,일 14:00-14:30(외부)실습기관,지상현,,,N,N,100,
3841,부속기관,,현장실습지원센터,전학년,TS1101072,001,단기현장실습기초(II),일반선택,3,0,40,일 14:30-15:00(외부)실습기관,지상현,,,N,N,100,
3842,부속기관,,현장실습지원센터,전학년,TS1200327,001,지역기업의 이해 그리고 취업과 창업,일반선택,2,2,0,목 15:00(100) 514-212,지상현,,,N,N,100,
3843,부속기관,,언어교육원,전학년,ZZ1200042,001,고급한국어,일반선택,3,3,0,"월 16:30(75) 210-707, 수 16:30(75) 210-707",곽성미,,,N,N,21,
3844,부속기관,,언어교육원,전학년,ZZ1200044,001,영상속의한국어,일반선택,3,3,0,"월 16:30(75) 210-701, 수 16:30(75) 210-701",김은정,,,N,N,21,
3845,부속기관,,언어교육원,전학년,ZZ1200045,001,노래로배우는한국어,일반선택,3,3,0,"월 15:00(75) 210-702, 수 15:00(75) 210-702",허지애,,,N,N,21,
3846,부속기관,,언어교육원,전학년,ZZ1200046,001,기초한국어(I),일반선택,3,3,0,"월 16:30(75) 210-101, 수 16:30(75) 210-101",최정경,,,N,N,20,
3847,부속기관,,언어교육원,전학년,ZZ1200046,002,기초한국어(I),일반선택,3,3,0,"월 16:30(75) 210-604, 수 16:30(75) 210-604",박지애,,,N,N,20,
3848,부속기관,,언어교육원,전학년,ZZ1200046,003,기초한국어(I),일반선택,3,3,0,"월 16:30(75) 210-403, 수 16:30(75) 210-403",최현정,,,N,N,0,
3849,부속기관,,언어교육원,전학년,ZZ1200047,001,기초한국어(II),일반선택,3,3,0,"화 18:00(75) 210-703, 목 18:00(75) 210-703",최영빈,,,N,N,20,
3850,부속기관,,언어교육원,전학년,ZZ1200047,002,기초한국어(II),일반선택,3,3,0,"월 16:30(75) 210-405, 수 16:30(75) 210-405",김정효,,,N,N,0,
3851,부속기관,,언어교육원,전학년,ZZ1200307,001,PNU TOEFL기초,일반선택,3,3,0,"월 13:30(75) 210-702, 수 13:30(75) 210-702",김성완,,,N,N,45,
3852,부속기관,,언어교육원,전학년,ZZ1200307,002,PNU TOEFL기초,일반선택,3,3,0,"월 13:30(75) 210-507, 수 13:30(75) 210-507",김성희,,,N,N,45,
3853,부속기관,,언어교육원,전학년,ZZ1200307,003,PNU TOEFL기초,일반선택,3,3,0,"화 13:30(75) 210-702, 목 13:30(75) 210-702",김성완,,,N,N,45,
3854,부속기관,,언어교육원,전학년,ZZ1200307,004,PNU TOEFL기초,일반선택,3,3,0,"화 13:30(75) 210-507, 목 13:30(75) 210-507",김성희,,,N,N,45,
3855,부속기관,,언어교육원,전학년,ZZ1200314,001,중급한국어(I),일반선택,3,3,0,"화 16:30(75) 210-405, 목 16:30(75) 210-405",최나랑,,,N,N,0,
3856,부속기관,,언어교육원,전학년,ZZ1200314,002,중급한국어(I),일반선택,3,3,0,"월 18:00(75) 210-405, 수 18:00(75) 210-405",백난주,,,N,N,21,
